"Subject","Story","Level","Context","Prediction","T_val","z_score"
117,"cake",4,"Social",55,50,0.0773991384679493
117,"cake",5,"Social",75,70,0.175568326239566
118,"cake",1,"Social",15,10,0.585706963285524
118,"cake",2,"Social",25,20,0.373234667288383
118,"cake",3,"Social",40,35,0.169560027691772
118,"cake",4,"Social",57,50,0.220289855639546
118,"cake",5,"Social",77,70,0.0239411353963039
119,"cake",1,"Social",10,10,1.06163353150236
119,"cake",2,"Social",20,20,1.00943012289358
119,"cake",3,"Social",35,35,0.805410131535918
119,"cake",4,"Social",50,50,0.821621623736688
119,"cake",5,"Social",70,70,0.67434198032924
120,"cake",1,"Social",20,10,0.109780395068684
120,"cake",4,"Social",55,50,0.0773991384679493
120,"cake",5,"Social",72,70,0.47483251869337
121,"cake",1,"Social",12,10,0.871262904215628
121,"cake",2,"Social",22,20,0.754951940651502
121,"cake",3,"Social",40,35,0.169560027691772
121,"cake",4,"Social",50,50,0.821621623736688
121,"cake",5,"Social",70,70,0.67434198032924
122,"cake",1,"Social",20,10,0.109780395068684
122,"cake",2,"Social",22,20,0.754951940651502
122,"cake",3,"Social",36,35,0.678240110767089
122,"cake",4,"Social",51,50,0.672777126682941
122,"cake",5,"Social",71,70,0.574587249511305
123,"cake",1,"Social",25,10,0.366146173148156
123,"cake",2,"Social",25,20,0.373234667288383
123,"cake",3,"Social",35,35,0.805410131535918
123,"cake",4,"Social",50,50,0.821621623736688
123,"cake",5,"Social",70,70,0.67434198032924
124,"cake",1,"Social",24,10,0.270960859504788
124,"cake",2,"Social",24,20,0.500473758409423
124,"cake",3,"Social",38,35,0.423900069229431
124,"cake",4,"Social",60,50,0.66682334680079
124,"cake",5,"Social",71,70,0.574587249511305
125,"cake",1,"Social",20,10,0.109780395068684
125,"cake",2,"Social",30,20,0.262960788316815
125,"cake",3,"Social",45,35,0.466290076152373
125,"cake",4,"Social",60,50,0.66682334680079
125,"cake",5,"Social",85,70,0.821978981939783
126,"cake",3,"Social",60,35,2.37384038768481
126,"cake",4,"Social",60,50,0.66682334680079
126,"cake",5,"Social",90,70,1.32075263602946
127,"cake",1,"Social",12,10,0.871262904215628
127,"cake",2,"Social",22,20,0.754951940651502
127,"cake",3,"Social",37,35,0.55107008999826
127,"cake",4,"Social",52,50,0.523932629629193
127,"cake",5,"Social",72,70,0.47483251869337
128,"cake",1,"Social",13,10,0.77607759057226
128,"cake",2,"Social",24,20,0.500473758409423
128,"cake",3,"Social",38,35,0.423900069229431
128,"cake",4,"Social",53,50,0.375088132575445
128,"cake",5,"Social",74,70,0.275323057057501
129,"cake",1,"Social",20,10,0.109780395068684
129,"cake",2,"Social",25,20,0.373234667288383
129,"cake",3,"Social",45,35,0.466290076152373
129,"cake",4,"Social",60,50,0.66682334680079
129,"cake",5,"Social",75,70,0.175568326239566
130,"cake",1,"Social",25,10,0.366146173148156
130,"cake",2,"Social",40,20,1.53535169952721
130,"cake",3,"Social",45,35,0.466290076152373
130,"cake",4,"Social",60,50,0.66682334680079
130,"cake",5,"Social",85,70,0.821978981939783
131,"cake",1,"Social",30,10,0.842072741364995
131,"cake",2,"Social",40,20,1.53535169952721
131,"cake",3,"Social",50,35,1.10214017999652
131,"cake",4,"Social",60,50,0.66682334680079
131,"cake",5,"Social",70,70,0.67434198032924
132,"cake",1,"Social",25,10,0.366146173148156
132,"cake",2,"Social",35,20,0.899156243922013
132,"cake",3,"Social",50,35,1.10214017999652
132,"cake",4,"Social",65,50,1.41104583206953
132,"cake",5,"Social",85,70,0.821978981939783
133,"cake",1,"Social",30,10,0.842072741364995
133,"cake",2,"Social",30,20,0.262960788316815
133,"cake",3,"Social",40,35,0.169560027691772
133,"cake",4,"Social",50,50,0.821621623736688
133,"cake",5,"Social",70,70,0.67434198032924
134,"cake",1,"Social",15,10,0.585706963285524
134,"cake",2,"Social",25,20,0.373234667288383
134,"cake",3,"Social",45,35,0.466290076152373
134,"cake",4,"Social",55,50,0.0773991384679493
134,"cake",5,"Social",75,70,0.175568326239566
135,"cake",1,"Social",45,10,2.26985244601551
135,"cake",2,"Social",45,20,2.17154715513241
135,"cake",3,"Social",45,35,0.466290076152373
135,"cake",4,"Social",60,50,0.66682334680079
136,"cake",1,"Social",15,10,0.585706963285524
136,"cake",2,"Social",25,20,0.373234667288383
136,"cake",3,"Social",40,35,0.169560027691772
136,"cake",4,"Social",60,50,0.66682334680079
136,"cake",5,"Social",75,70,0.175568326239566
137,"cake",1,"Social",30,10,0.842072741364995
137,"cake",2,"Social",30,20,0.262960788316815
137,"cake",3,"Social",45,35,0.466290076152373
137,"cake",4,"Social",60,50,0.66682334680079
137,"cake",5,"Social",75,70,0.175568326239566
138,"cake",1,"Social",20,10,0.109780395068684
138,"cake",2,"Social",30,20,0.262960788316815
138,"cake",3,"Social",35,35,0.805410131535918
138,"cake",4,"Social",55,50,0.0773991384679493
138,"cake",5,"Social",90,70,1.32075263602946
139,"cake",1,"Social",25,10,0.366146173148156
139,"cake",2,"Social",25,20,0.373234667288383
139,"cake",3,"Social",40,35,0.169560027691772
139,"cake",4,"Social",50,50,0.821621623736688
139,"cake",5,"Social",70,70,0.67434198032924
140,"cake",1,"Social",35,10,1.31799930958183
140,"cake",2,"Social",40,20,1.53535169952721
140,"cake",3,"Social",45,35,0.466290076152373
140,"cake",4,"Social",55,50,0.0773991384679493
140,"cake",5,"Social",75,70,0.175568326239566
141,"cake",1,"Social",15,10,0.585706963285524
141,"cake",2,"Social",25,20,0.373234667288383
141,"cake",3,"Social",40,35,0.169560027691772
141,"cake",4,"Social",50,50,0.821621623736688
141,"cake",5,"Social",70,70,0.67434198032924
142,"cake",1,"Social",12,10,0.871262904215628
142,"cake",2,"Social",22,20,0.754951940651502
142,"cake",3,"Social",37,35,0.55107008999826
142,"cake",4,"Social",52,50,0.523932629629193
142,"cake",5,"Social",75,70,0.175568326239566
143,"cake",1,"Social",25,10,0.366146173148156
143,"cake",2,"Social",25,20,0.373234667288383
143,"cake",3,"Social",45,35,0.466290076152373
143,"cake",4,"Social",50,50,0.821621623736688
143,"cake",5,"Social",70,70,0.67434198032924
144,"cake",1,"Social",13,10,0.77607759057226
144,"cake",2,"Social",25,20,0.373234667288383
144,"cake",3,"Social",40,35,0.169560027691772
144,"cake",4,"Social",55,50,0.0773991384679493
144,"cake",5,"Social",72,70,0.47483251869337
145,"cake",1,"Social",15,10,0.585706963285524
145,"cake",2,"Social",25,20,0.373234667288383
145,"cake",3,"Social",37,35,0.55107008999826
145,"cake",4,"Social",50,50,0.821621623736688
145,"cake",5,"Social",70,70,0.67434198032924
146,"cake",1,"Social",40,10,1.79392587779867
146,"cake",2,"Social",30,20,0.262960788316815
146,"cake",3,"Social",40,35,0.169560027691772
146,"cake",4,"Social",60,50,0.66682334680079
146,"cake",5,"Social",80,70,0.323205327850108
147,"cake",1,"Social",30,10,0.842072741364995
147,"cake",2,"Social",30,20,0.262960788316815
147,"cake",3,"Social",40,35,0.169560027691772
147,"cake",4,"Social",55,50,0.0773991384679493
147,"cake",5,"Social",75,70,0.175568326239566
148,"cake",1,"Social",25,10,0.366146173148156
148,"cake",2,"Social",20,20,1.00943012289358
148,"cake",3,"Social",35,35,0.805410131535918
148,"cake",4,"Social",50,50,0.821621623736688
148,"cake",5,"Social",70,70,0.67434198032924
149,"cake",1,"Social",12,10,0.871262904215628
149,"cake",2,"Social",22,20,0.754951940651502
149,"cake",3,"Social",36,35,0.678240110767089
149,"cake",4,"Social",53,50,0.375088132575445
149,"cake",5,"Social",72,70,0.47483251869337
150,"cake",3,"Social",60,35,2.37384038768481
150,"cake",4,"Social",60,50,0.66682334680079
150,"cake",5,"Social",80,70,0.323205327850108
1,"movie",1,"Social",40,30,1.02736226562092
1,"movie",2,"Social",60,45,0.785141555702476
1,"movie",3,"Social",68,60,0.852807535615848
1,"movie",4,"Social",90,85,0.624868533719926
1,"movie",5,"Social",120,100,0.160362289561099
2,"movie",1,"Social",30,30,1.27216661803258
2,"movie",2,"Social",45,45,1.15271719039465
2,"movie",3,"Social",90,60,0.295968424509339
2,"movie",4,"Social",90,85,0.624868533719926
2,"movie",5,"Social",130,100,0.138821086485727
3,"movie",1,"Social",40,30,1.02736226562092
3,"movie",2,"Social",50,45,1.03019197883059
3,"movie",3,"Social",70,60,0.802185798242529
3,"movie",4,"Social",92,85,0.568574071222635
3,"movie",5,"Social",112,100,0.39970899039856
4,"movie",1,"Social",60,30,0.537753560797609
4,"movie",2,"Social",90,45,0.0499902863181353
4,"movie",3,"Social",90,60,0.295968424509339
4,"movie",4,"Social",120,85,0.219548403739433
4,"movie",5,"Social",120,100,0.160362289561099
5,"movie",1,"Social",90,30,0.196659496437365
5,"movie",2,"Social",90,45,0.0499902863181353
5,"movie",3,"Social",90,60,0.295968424509339
5,"movie",4,"Social",90,85,0.624868533719926
5,"movie",5,"Social",120,100,0.160362289561099
6,"movie",1,"Social",100,30,0.441463848849023
6,"movie",2,"Social",100,45,0.195060136809978
6,"movie",3,"Social",100,60,0.0428597376427433
6,"movie",4,"Social",100,85,0.343396221233473
6,"movie",5,"Social",105,100,0.609137353631338
7,"movie",1,"Social",45,30,0.904960089415096
7,"movie",2,"Social",60,45,0.785141555702476
7,"movie",3,"Social",90,60,0.295968424509339
7,"movie",4,"Social",90,85,0.624868533719926
7,"movie",5,"Social",120,100,0.160362289561099
8,"movie",1,"Social",180,30,2.39989866814229
8,"movie",2,"Social",120,45,0.685160983066205
8,"movie",3,"Social",150,60,1.22268369669023
8,"movie",4,"Social",150,85,1.06396534119879
8,"movie",5,"Social",110,100,0.459545665607925
9,"movie",1,"Social",120,30,0.931072553672339
9,"movie",2,"Social",120,45,0.685160983066205
9,"movie",3,"Social",180,60,1.98200975729002
9,"movie",4,"Social",180,85,1.90838227865815
9,"movie",5,"Social",180,100,1.63473796671986
10,"movie",1,"Social",90,30,0.196659496437365
10,"movie",2,"Social",90,45,0.0499902863181353
10,"movie",3,"Social",90,60,0.295968424509339
10,"movie",4,"Social",90,85,0.624868533719926
10,"movie",5,"Social",120,100,0.160362289561099
11,"movie",1,"Social",120,30,0.931072553672339
11,"movie",2,"Social",120,45,0.685160983066205
11,"movie",3,"Social",120,60,0.463357636090447
11,"movie",4,"Social",120,85,0.219548403739433
11,"movie",5,"Social",120,100,0.160362289561099
12,"movie",1,"Social",90,30,0.196659496437365
12,"movie",2,"Social",120,45,0.685160983066205
12,"movie",3,"Social",140,60,0.969575009823638
12,"movie",4,"Social",150,85,1.06396534119879
12,"movie",5,"Social",150,100,0.73718783857938
13,"movie",1,"Social",90,30,0.196659496437365
13,"movie",2,"Social",90,45,0.0499902863181353
13,"movie",3,"Social",120,60,0.463357636090447
13,"movie",4,"Social",120,85,0.219548403739433
13,"movie",5,"Social",120,100,0.160362289561099
14,"movie",1,"Social",103,30,0.514905154572521
14,"movie",2,"Social",160,45,1.66536267557866
14,"movie",3,"Social",60,60,1.05529448510912
14,"movie",4,"Social",85,85,0.765604689963152
14,"movie",5,"Social",100,100,0.758729041654751
15,"movie",1,"Social",35,30,1.14976444182675
15,"movie",2,"Social",47,45,1.10370710576902
15,"movie",3,"Social",63,60,0.979361879049146
15,"movie",4,"Social",90,85,0.624868533719926
15,"movie",5,"Social",110,100,0.459545665607925
16,"movie",1,"Social",120,30,0.931072553672339
16,"movie",2,"Social",120,45,0.685160983066205
16,"movie",3,"Social",120,60,0.463357636090447
16,"movie",4,"Social",120,85,0.219548403739433
16,"movie",5,"Social",120,100,0.160362289561099
17,"movie",1,"Social",120,30,0.931072553672339
17,"movie",2,"Social",120,45,0.685160983066205
17,"movie",3,"Social",180,60,1.98200975729002
17,"movie",4,"Social",180,85,1.90838227865815
17,"movie",5,"Social",180,100,1.63473796671986
18,"movie",1,"Social",90,30,0.196659496437365
18,"movie",2,"Social",45,45,1.15271719039465
18,"movie",3,"Social",60,60,1.05529448510912
18,"movie",4,"Social",85,85,0.765604689963152
18,"movie",5,"Social",100,100,0.758729041654751
19,"movie",1,"Social",180,30,2.39989866814229
19,"movie",2,"Social",180,45,2.15546352183489
19,"movie",3,"Social",120,60,0.463357636090447
19,"movie",4,"Social",160,85,1.34543765368525
19,"movie",5,"Social",120,100,0.160362289561099
20,"movie",1,"Social",90,30,0.196659496437365
20,"movie",2,"Social",100,45,0.195060136809978
20,"movie",3,"Social",120,60,0.463357636090447
20,"movie",4,"Social",130,85,0.501020716225886
20,"movie",5,"Social",100,100,0.758729041654751
21,"movie",1,"Social",120,30,0.931072553672339
21,"movie",2,"Social",120,45,0.685160983066205
21,"movie",3,"Social",120,60,0.463357636090447
21,"movie",4,"Social",85,85,0.765604689963152
21,"movie",5,"Social",100,100,0.758729041654751
22,"movie",1,"Social",33,30,1.19872531230909
22,"movie",2,"Social",48,45,1.07920206345621
22,"movie",3,"Social",65,60,0.928740141675827
22,"movie",4,"Social",90,85,0.624868533719926
22,"movie",5,"Social",106,100,0.579219016026656
23,"movie",1,"Social",30,30,1.27216661803258
23,"movie",2,"Social",45,45,1.15271719039465
23,"movie",3,"Social",60,60,1.05529448510912
23,"movie",4,"Social",85,85,0.765604689963152
23,"movie",5,"Social",100,100,0.758729041654751
24,"movie",1,"Social",90,30,0.196659496437365
24,"movie",2,"Social",90,45,0.0499902863181353
24,"movie",3,"Social",90,60,0.295968424509339
24,"movie",4,"Social",90,85,0.624868533719926
24,"movie",5,"Social",100,100,0.758729041654751
25,"movie",1,"Social",35,30,1.14976444182675
25,"movie",2,"Social",50,45,1.03019197883059
25,"movie",3,"Social",65,60,0.928740141675827
25,"movie",4,"Social",90,85,0.624868533719926
25,"movie",5,"Social",105,100,0.609137353631338
26,"movie",1,"Social",30,30,1.27216661803258
26,"movie",2,"Social",50,45,1.03019197883059
26,"movie",3,"Social",60,60,1.05529448510912
26,"movie",4,"Social",90,85,0.624868533719926
26,"movie",5,"Social",105,100,0.609137353631338
27,"movie",1,"Social",120,30,0.931072553672339
27,"movie",2,"Social",120,45,0.685160983066205
27,"movie",3,"Social",120,60,0.463357636090447
27,"movie",4,"Social",120,85,0.219548403739433
27,"movie",5,"Social",120,100,0.160362289561099
28,"movie",1,"Social",30,30,1.27216661803258
28,"movie",2,"Social",45,45,1.15271719039465
28,"movie",3,"Social",60,60,1.05529448510912
28,"movie",4,"Social",85,85,0.765604689963152
28,"movie",5,"Social",100,100,0.758729041654751
29,"movie",1,"Social",90,30,0.196659496437365
29,"movie",2,"Social",90,45,0.0499902863181353
29,"movie",3,"Social",90,60,0.295968424509339
29,"movie",4,"Social",90,85,0.624868533719926
29,"movie",5,"Social",100,100,0.758729041654751
30,"movie",1,"Social",120,30,0.931072553672339
30,"movie",2,"Social",120,45,0.685160983066205
30,"movie",3,"Social",120,60,0.463357636090447
30,"movie",4,"Social",120,85,0.219548403739433
30,"movie",5,"Social",150,100,0.73718783857938
31,"movie",1,"Social",30,30,1.27216661803258
31,"movie",2,"Social",45,45,1.15271719039465
31,"movie",3,"Social",60,60,1.05529448510912
31,"movie",4,"Social",85,85,0.765604689963152
31,"movie",5,"Social",100,100,0.758729041654751
32,"movie",1,"Social",120,30,0.931072553672339
32,"movie",2,"Social",120,45,0.685160983066205
32,"movie",3,"Social",150,60,1.22268369669023
32,"movie",4,"Social",150,85,1.06396534119879
32,"movie",5,"Social",180,100,1.63473796671986
33,"movie",1,"Social",90,30,0.196659496437365
33,"movie",2,"Social",90,45,0.0499902863181353
33,"movie",3,"Social",90,60,0.295968424509339
33,"movie",4,"Social",85,85,0.765604689963152
33,"movie",5,"Social",100,100,0.758729041654751
34,"movie",1,"Social",40,30,1.02736226562092
34,"movie",2,"Social",50,45,1.03019197883059
34,"movie",3,"Social",65,60,0.928740141675827
34,"movie",4,"Social",90,85,0.624868533719926
34,"movie",5,"Social",110,100,0.459545665607925
35,"movie",1,"Social",90,30,0.196659496437365
35,"movie",2,"Social",90,45,0.0499902863181353
35,"movie",3,"Social",90,60,0.295968424509339
35,"movie",4,"Social",90,85,0.624868533719926
35,"movie",5,"Social",130,100,0.138821086485727
36,"movie",1,"Social",120,30,0.931072553672339
36,"movie",2,"Social",150,45,1.42031225245055
36,"movie",3,"Social",180,60,1.98200975729002
36,"movie",4,"Social",200,85,2.47132690363106
36,"movie",5,"Social",220,100,2.83147147090716
37,"movie",1,"Social",127,30,1.1024356003605
37,"movie",2,"Social",127,45,0.856696279255885
37,"movie",3,"Social",180,60,1.98200975729002
37,"movie",4,"Social",180,85,1.90838227865815
37,"movie",5,"Social",180,100,1.63473796671986
38,"movie",1,"Social",180,30,2.39989866814229
38,"movie",4,"Social",90,85,0.624868533719926
38,"movie",5,"Social",105,100,0.609137353631338
39,"movie",1,"Social",150,30,1.66548561090731
39,"movie",2,"Social",160,45,1.66536267557866
39,"movie",3,"Social",170,60,1.72890107042342
39,"movie",4,"Social",200,85,2.47132690363106
39,"movie",5,"Social",200,100,2.23310471881351
40,"movie",1,"Social",45,30,0.904960089415096
40,"movie",2,"Social",50,45,1.03019197883059
40,"movie",3,"Social",65,60,0.928740141675827
40,"movie",4,"Social",90,85,0.624868533719926
40,"movie",5,"Social",105,100,0.609137353631338
41,"movie",1,"Social",45,30,0.904960089415096
41,"movie",2,"Social",60,45,0.785141555702476
41,"movie",3,"Social",80,60,0.549077111375934
41,"movie",4,"Social",110,85,0.0619239087470198
41,"movie",5,"Social",115,100,0.309953977584512
42,"movie",1,"Social",30,30,1.27216661803258
42,"movie",2,"Social",45,45,1.15271719039465
42,"movie",3,"Social",60,60,1.05529448510912
42,"movie",4,"Social",85,85,0.765604689963152
42,"movie",5,"Social",100,100,0.758729041654751
43,"movie",1,"Social",90,30,0.196659496437365
43,"movie",2,"Social",90,45,0.0499902863181353
43,"movie",3,"Social",120,60,0.463357636090447
43,"movie",4,"Social",120,85,0.219548403739433
43,"movie",5,"Social",120,100,0.160362289561099
44,"movie",1,"Social",35,30,1.14976444182675
44,"movie",2,"Social",50,45,1.03019197883059
44,"movie",3,"Social",70,60,0.802185798242529
44,"movie",4,"Social",90,85,0.624868533719926
44,"movie",5,"Social",120,100,0.160362289561099
45,"movie",1,"Social",32,30,1.22320574755025
45,"movie",2,"Social",45,45,1.15271719039465
45,"movie",3,"Social",60,60,1.05529448510912
45,"movie",4,"Social",90,85,0.624868533719926
45,"movie",5,"Social",110,100,0.459545665607925
46,"movie",1,"Social",45,30,0.904960089415096
46,"movie",2,"Social",55,45,0.907666767266533
46,"movie",3,"Social",70,60,0.802185798242529
46,"movie",4,"Social",95,85,0.484132377476699
46,"movie",5,"Social",110,100,0.459545665607925
47,"movie",1,"Social",60,30,0.537753560797609
47,"movie",2,"Social",75,45,0.417565921010306
47,"movie",3,"Social",90,60,0.295968424509339
47,"movie",4,"Social",120,85,0.219548403739433
47,"movie",5,"Social",150,100,0.73718783857938
48,"movie",1,"Social",120,30,0.931072553672339
48,"movie",2,"Social",120,45,0.685160983066205
48,"movie",3,"Social",150,60,1.22268369669023
48,"movie",4,"Social",160,85,1.34543765368525
48,"movie",5,"Social",160,100,1.03637121462621
49,"movie",1,"Social",90,30,0.196659496437365
49,"movie",2,"Social",120,45,0.685160983066205
49,"movie",3,"Social",120,60,0.463357636090447
49,"movie",4,"Social",120,85,0.219548403739433
49,"movie",5,"Social",150,100,0.73718783857938
50,"movie",1,"Social",120,30,0.931072553672339
50,"movie",2,"Social",135,45,1.05273661775838
50,"movie",3,"Social",135,60,0.84302066639034
50,"movie",4,"Social",150,85,1.06396534119879
50,"movie",5,"Social",180,100,1.63473796671986
51,"movie",1,"Social",120,30,0.931072553672339
51,"movie",2,"Social",90,45,0.0499902863181353
51,"movie",3,"Social",120,60,0.463357636090447
51,"movie",4,"Social",120,85,0.219548403739433
51,"movie",5,"Social",200,100,2.23310471881351
52,"movie",1,"Social",120,30,0.931072553672339
52,"movie",2,"Social",120,45,0.685160983066205
52,"movie",3,"Social",120,60,0.463357636090447
